# t C_xx C_xy C_xz C_yx C_yy C_yz C_zx C_zy C_zz 
174.000 -3.245397e-01 -2.359435e-02 9.158079e-04 3.953825e-02 -1.934726e-01 -1.309378e-03 2.289147e-03 -1.359113e-03 1.586481e-01
175.000 -3.259699e-01 1.497167e-02 9.436718e-04 -2.514762e-02 -1.943325e-01 -8.675389e-04 1.892276e-03 -1.050433e-03 1.586517e-01
176.000 -3.147686e-01 5.266178e-02 8.812768e-04 -8.836806e-02 -1.876610e-01 -4.335654e-04 1.598897e-03 -7.043671e-04 1.586546e-01
177.000 -2.916038e-01 8.811675e-02 7.412027e-04 -1.478383e-01 -1.738548e-01 -2.192784e-05 1.433972e-03 -3.346500e-04 1.586559e-01
178.000 -2.575170e-01 1.200700e-01 5.323966e-04 -2.014313e-01 -1.535354e-01 3.563029e-04 1.408370e-03 4.306793e-05 1.586563e-01
179.000 -2.139423e-01 1.473710e-01 2.613356e-04 -2.472172e-01 -1.275605e-01 6.892072e-04 1.518537e-03 4.124719e-04 1.586565e-01
180.000 -1.626198e-01 1.690773e-01 -6.334051e-05 -2.836187e-01 -9.696696e-02 9.671270e-04 1.756696e-03 7.593632e-04 1.586561e-01
181.000 -1.054634e-01 1.844820e-01 -4.321594e-04 -3.094508e-01 -6.289367e-02 1.179400e-03 2.105746e-03 1.070668e-03 1.586545e-01
182.000 -4.452389e-02 1.930880e-01 -8.345838e-04 -3.238793e-01 -2.656256e-02 1.314189e-03 2.541163e-03 1.336353e-03 1.586519e-01
183.000 1.801855e-02 1.946095e-01 -1.254811e-03 -3.264241e-01 1.072676e-02 1.363649e-03 3.040144e-03 1.547432e-03 1.586488e-01
184.000 7.990890e-02 1.889944e-01 -1.671251e-03 -3.169995e-01 4.762904e-02 1.311749e-03 3.553562e-03 1.697512e-03 1.586454e-01
185.000 1.388795e-01 1.764444e-01 -2.055663e-03 -2.959428e-01 8.279275e-02 1.146746e-03 4.029296e-03 1.788137e-03 1.586425e-01
186.000 1.927580e-01 1.574193e-01 -2.377904e-03 -2.640237e-01 1.149201e-01 8.759273e-04 4.437964e-03 1.824888e-03 1.586404e-01
187.000 2.396138e-01 1.325855e-01 -2.608585e-03 -2.223653e-01 1.428588e-01 5.155580e-04 4.753250e-03 1.815476e-03 1.586384e-01
188.000 2.777350e-01 1.027996e-01 -2.720355e-03 -1.724058e-01 1.655891e-01 8.815881e-05 4.948237e-03 1.770394e-03 1.586369e-01
189.000 3.056425e-01 6.913537e-02 -2.691814e-03 -1.159439e-01 1.822307e-01 -3.744635e-04 5.001969e-03 1.702838e-03 1.586369e-01
190.000 3.222191e-01 3.285490e-02 -2.513758e-03 -5.509116e-02 1.921165e-01 -8.328506e-04 4.906610e-03 1.628541e-03 1.586384e-01
191.000 3.268019e-01 -4.698788e-03 -2.194255e-03 7.899307e-03 1.948498e-01 -1.244831e-03 4.672598e-03 1.563025e-03 1.586407e-01
192.000 3.191621e-01 -4.215016e-02 -1.751501e-03 7.071897e-02 1.902945e-01 -1.572963e-03 4.315747e-03 1.520487e-03 1.586430e-01
193.000 2.995010e-01 -7.810769e-02 -1.218677e-03 1.310329e-01 1.785713e-01 -1.789123e-03 3.869714e-03 1.512894e-03 1.586452e-01
194.000 2.684723e-01 -1.112000e-01 -6.332564e-04 1.865420e-01 1.600714e-01 -1.874576e-03 3.366855e-03 1.546620e-03 1.586471e-01
195.000 2.271850e-01 -1.401415e-01 -2.831306e-05 2.350884e-01 1.354559e-01 -1.818465e-03 2.826448e-03 1.626921e-03 1.586487e-01
196.000 1.771872e-01 -1.637856e-01 5.563010e-04 2.747477e-01 1.056502e-01 -1.626777e-03 2.288429e-03 1.756845e-03 1.586500e-01
197.000 1.203458e-01 -1.812086e-01 1.083416e-03 3.039742e-01 7.176728e-02 -1.319664e-03 1.799893e-03 1.933529e-03 1.586501e-01
198.000 5.873488e-02 -1.917241e-01 1.528166e-03 3.216158e-01 3.504043e-02 -9.220347e-04 1.396647e-03 2.149723e-03 1.586486e-01
199.000 -5.339557e-03 -1.948708e-01 1.875750e-03 3.268957e-01 -3.156603e-03 -4.607822e-04 1.105507e-03 2.394518e-03 1.586462e-01
200.000 -6.936690e-02 -1.904615e-01 2.119142e-03 3.194962e-01 -4.132542e-02 3.839716e-05 9.425122e-04 2.653905e-03 1.586437e-01
201.000 -1.308299e-01 -1.786159e-01 2.259214e-03 2.996208e-01 -7.796434e-02 5.488394e-04 9.202020e-04 2.913041e-03 1.586410e-01
202.000 -1.873427e-01 -1.597323e-01 2.301538e-03 2.679402e-01 -1.116522e-01 1.049891e-03 1.038103e-03 3.156063e-03 1.586376e-01
203.000 -2.366744e-01 -1.344663e-01 2.255030e-03 2.255554e-01 -1.410600e-01 1.526192e-03 1.287528e-03 3.368486e-03 1.586339e-01
204.000 -2.767917e-01 -1.037335e-01 2.130743e-03 1.740014e-01 -1.649766e-01 1.963152e-03 1.656783e-03 3.534924e-03 1.586303e-01
205.000 -3.059619e-01 -6.869466e-02 1.928182e-03 1.152259e-01 -1.823680e-01 2.354459e-03 2.099650e-03 3.641898e-03 1.586271e-01
206.000 -3.228464e-01 -3.073458e-02 1.645522e-03 5.155177e-02 -1.924376e-01 2.691451e-03 2.564930e-03 3.684087e-03 1.586249e-01
207.000 -3.266115e-01 8.600784e-03 1.291879e-03 -1.443222e-02 -1.946880e-01 2.958083e-03 3.019857e-03 3.660308e-03 1.586239e-01
208.000 -3.169686e-01 4.773225e-02 8.780359e-04 -8.007473e-02 -1.889436e-01 3.137651e-03 3.428497e-03 3.572790e-03 1.586232e-01
209.000 -2.941447e-01 8.505793e-02 4.163979e-04 -1.426858e-01 -1.753398e-01 3.213210e-03 3.751619e-03 3.428255e-03 1.586230e-01
210.000 -2.589493e-01 1.189661e-01 -7.327117e-05 -1.995603e-01 -1.543608e-01 3.168134e-03 3.954765e-03 3.237675e-03 1.586244e-01
211.000 -2.128120e-01 1.479467e-01 -5.618243e-04 -2.481695e-01 -1.268608e-01 2.991990e-03 4.016460e-03 3.016321e-03 1.586273e-01
212.000 -1.576642e-01 1.707321e-01 -1.012403e-03 -2.863888e-01 -9.398937e-02 2.687074e-03 3.934667e-03 2.780978e-03 1.586310e-01
213.000 -9.582186e-02 1.863367e-01 -1.390691e-03 -3.125640e-01 -5.712601e-02 2.265358e-03 3.713732e-03 2.548561e-03 1.586347e-01
214.000 -2.991939e-02 1.940811e-01 -1.665837e-03 -3.255543e-01 -1.784058e-02 1.755463e-03 3.379232e-03 2.334658e-03 1.586384e-01
215.000 3.718540e-02 1.936373e-01 -1.816186e-03 -3.248088e-01 2.216224e-02 1.192364e-03 2.957885e-03 2.149461e-03 1.586420e-01
216.000 1.025672e-01 1.850652e-01 -1.832005e-03 -3.104284e-01 6.113947e-02 6.076447e-04 2.464899e-03 2.002314e-03 1.586453e-01
217.000 1.633889e-01 1.688232e-01 -1.717347e-03 -2.831784e-01 9.739903e-02 4.326313e-05 1.938991e-03 1.900163e-03 1.586485e-01
218.000 2.171435e-01 1.457132e-01 -1.491541e-03 -2.444070e-01 1.294443e-01 -4.591470e-04 1.428398e-03 1.843618e-03 1.586507e-01
219.000 2.617464e-01 1.167964e-01 -1.184243e-03 -1.958987e-01 1.560341e-01 -8.714969e-04 9.724309e-04 1.828221e-03 1.586515e-01
220.000 2.955277e-01 8.336884e-02 -8.304748e-04 -1.398278e-01 1.761742e-01 -1.178866e-03 6.029796e-04 1.845038e-03 1.586518e-01
221.000 3.173248e-01 4.692100e-02 -4.649524e-04 -7.868928e-02 1.891721e-01 -1.379186e-03 3.417905e-04 1.881654e-03 1.586522e-01
222.000 3.265853e-01 8.999063e-03 -1.221586e-04 -1.507662e-02 1.946962e-01 -1.481705e-03 2.073737e-04 1.924835e-03 1.586527e-01
223.000 3.233145e-01 -2.890221e-02 1.717703e-04 4.850038e-02 1.927485e-01 -1.505753e-03 2.072328e-04 1.960391e-03 1.586527e-01
224.000 3.079880e-01 -6.537128e-02 3.996899e-04 1.096730e-01 1.836125e-01 -1.477826e-03 3.428625e-04 1.975031e-03 1.586526e-01
225.000 2.815009e-01 -9.910713e-02 5.525837e-04 1.662590e-01 1.678231e-01 -1.426525e-03 6.111179e-04 1.954331e-03 1.586525e-01
226.000 2.451135e-01 -1.289671e-01 6.412741e-04 2.163424e-01 1.461311e-01 -1.372882e-03 9.770178e-04 1.886320e-03 1.586527e-01
227.000 2.003865e-01 -1.539950e-01 6.820821e-04 2.583177e-01 1.194684e-01 -1.331658e-03 1.402306e-03 1.765470e-03 1.586532e-01
228.000 1.490751e-01 -1.734577e-01 6.879214e-04 2.909579e-01 8.888313e-02 -1.314984e-03 1.860851e-03 1.589312e-03 1.586539e-01
229.000 9.297493e-02 -1.868537e-01 6.742170e-04 3.134234e-01 5.544274e-02 -1.326903e-03 2.321081e-03 1.358356e-03 1.586538e-01
230.000 3.392793e-02 -1.938521e-01 6.558959e-04 3.251569e-01 2.024418e-02 -1.362842e-03 2.746573e-03 1.076166e-03 1.586531e-01
231.000 -2.613063e-02 -1.942855e-01 6.424938e-04 3.258736e-01 -1.555849e-02 -1.412634e-03 3.100373e-03 7.492210e-04 1.586526e-01
232.000 -8.524878e-02 -1.881726e-01 6.381402e-04 3.156049e-01 -5.079934e-02 -1.466603e-03 3.353533e-03 3.880457e-04 1.586525e-01
233.000 -1.415775e-01 -1.756993e-01 6.437666e-04 2.946664e-01 -8.437699e-02 -1.520047e-03 3.490721e-03 5.071986e-06 1.586520e-01
234.000 -1.933524e-01 -1.571912e-01 6.586455e-04 2.636056e-01 -1.152410e-01 -1.567705e-03 3.500624e-03 -3.856264e-04 1.586511e-01
235.000 -2.388505e-01 -1.331209e-01 6.858301e-04 2.232162e-01 -1.423656e-01 -1.610802e-03 3.392091e-03 -7.695366e-04 1.586500e-01
236.000 -2.764023e-01 -1.041357e-01 7.259789e-04 1.745836e-01 -1.647552e-01 -1.648408e-03 3.171424e-03 -1.134952e-03 1.586488e-01
237.000 -3.044530e-01 -7.107389e-02 7.745258e-04 1.191171e-01 -1.814835e-01 -1.674284e-03 2.836167e-03 -1.467785e-03 1.586479e-01
238.000 -3.216352e-01 -3.499283e-02 8.371325e-04 5.858816e-02 -1.917363e-01 -1.686716e-03 2.414024e-03 -1.753551e-03 1.586475e-01
239.000 -3.268928e-01 2.889750e-03 9.245450e-04 -4.961646e-03 -1.948808e-01 -1.681444e-03 1.947292e-03 -1.982223e-03 1.586469e-01
240.000 -3.195115e-01 4.123190e-02 1.041829e-03 -6.927627e-02 -1.904894e-01 -1.646533e-03 1.474255e-03 -2.147578e-03 1.586458e-01
241.000 -2.991893e-01 7.852173e-02 1.186985e-03 -1.318175e-01 -1.783821e-01 -1.565852e-03 1.032268e-03 -2.247661e-03 1.586447e-01
242.000 -2.662012e-01 1.131035e-01 1.349185e-03 -1.898100e-01 -1.587248e-01 -1.423793e-03 6.556153e-04 -2.285760e-03 1.586446e-01
243.000 -2.214819e-01 1.433283e-01 1.512847e-03 -2.404923e-01 -1.320736e-01 -1.204967e-03 3.812142e-04 -2.269357e-03 1.586450e-01
244.000 -1.665885e-01 1.676769e-01 1.653767e-03 -2.813178e-01 -9.935478e-02 -9.000799e-04 2.362693e-04 -2.210883e-03 1.586453e-01
245.000 -1.036810e-01 1.848277e-01 1.741187e-03 -3.100696e-01 -6.185505e-02 -5.077864e-04 2.411873e-04 -2.125515e-03 1.586455e-01
246.000 -3.549326e-02 1.937476e-01 1.743975e-03 -3.250144e-01 -2.120465e-02 -3.616864e-05 4.109530e-04 -2.033536e-03 1.586457e-01
247.000 3.478906e-02 1.938031e-01 1.633375e-03 -3.250920e-01 2.069706e-02 4.817525e-04 7.225244e-04 -1.956723e-03 1.586458e-01
248.000 1.037102e-01 1.848522e-01 1.392588e-03 -3.100615e-01 6.179022e-02 1.002593e-03 1.142255e-03 -1.911466e-03 1.586458e-01
249.000 1.678322e-01 1.672848e-01 1.019683e-03 -2.805767e-01 1.000224e-01 1.486537e-03 1.643401e-03 -1.910933e-03 1.586454e-01
250.000 2.240545e-01 1.419654e-01 5.273449e-04 -2.380936e-01 1.335449e-01 1.892995e-03 2.188470e-03 -1.963811e-03 1.586435e-01
251.000 2.697225e-01 1.101751e-01 -5.628079e-05 -1.847619e-01 1.607767e-01 2.184867e-03 2.731319e-03 -2.073330e-03 1.586403e-01
252.000 3.027664e-01 7.356792e-02 -6.892032e-04 -1.233531e-01 1.804849e-01 2.336700e-03 3.222606e-03 -2.236893e-03 1.586370e-01
253.000 3.219093e-01 3.403373e-02 -1.324833e-03 -5.703343e-02 1.919060e-01 2.339846e-03 3.620079e-03 -2.444526e-03 1.586338e-01
254.000 3.267326e-01 -6.505519e-03 -1.921992e-03 1.097121e-02 1.947888e-01 2.202773e-03 3.896697e-03 -2.681965e-03 1.586303e-01
255.000 3.175762e-01 -4.621191e-02 -2.444731e-03 7.757655e-02 1.893352e-01 1.945364e-03 4.033403e-03 -2.932368e-03 1.586268e-01
256.000 2.954356e-01 -8.340566e-02 -2.872007e-03 1.399648e-01 1.761394e-01 1.594587e-03 4.032471e-03 -3.178997e-03 1.586238e-01
257.000 2.618561e-01 -1.166422e-01 -3.188781e-03 1.957151e-01 1.561230e-01 1.183256e-03 3.894033e-03 -3.407632e-03 1.586216e-01
258.000 2.187907e-01 -1.447787e-01 -3.385689e-03 2.429087e-01 1.304504e-01 7.470920e-04 3.616128e-03 -3.602686e-03 1.586207e-01
259.000 1.684390e-01 -1.670021e-01 -3.471419e-03 2.801831e-01 1.004357e-01 3.121216e-04 3.226537e-03 -3.750763e-03 1.586213e-01
260.000 1.130148e-01 -1.828484e-01 -3.462331e-03 3.067634e-01 6.739763e-02 -1.072985e-04 2.766763e-03 -3.843977e-03 1.586224e-01
261.000 5.463522e-02 -1.921264e-01 -3.372413e-03 3.223266e-01 3.259642e-02 -5.029412e-04 2.276302e-03 -3.879625e-03 1.586235e-01
262.000 -4.658280e-03 -1.948517e-01 -3.212369e-03 3.268950e-01 -2.750611e-03 -8.704021e-04 1.792387e-03 -3.859181e-03 1.586253e-01
263.000 -6.294060e-02 -1.912314e-01 -2.989175e-03 3.208125e-01 -3.749314e-02 -1.206708e-03 1.348528e-03 -3.786894e-03 1.586281e-01
264.000 -1.185354e-01 -1.816235e-01 -2.704096e-03 3.046821e-01 -7.063167e-02 -1.514654e-03 9.837853e-04 -3.668750e-03 1.586312e-01
265.000 -1.700110e-01 -1.664698e-01 -2.353853e-03 2.792461e-01 -1.013145e-01 -1.792838e-03 7.291518e-04 -3.513405e-03 1.586341e-01
266.000 -2.160875e-01 -1.462652e-01 -1.930995e-03 2.453348e-01 -1.287802e-01 -2.034954e-03 6.132811e-04 -3.330520e-03 1.586366e-01
267.000 -2.555720e-01 -1.215649e-01 -1.429215e-03 2.038784e-01 -1.523189e-01 -2.228975e-03 6.583783e-04 -3.133614e-03 1.586391e-01
268.000 -2.873513e-01 -9.299258e-02 -8.579514e-04 1.559262e-01 -1.712677e-01 -2.348603e-03 8.499333e-04 -2.936586e-03 1.586412e-01
269.000 -3.103803e-01 -6.127313e-02 -2.349312e-04 1.026954e-01 -1.850060e-01 -2.367617e-03 1.168751e-03 -2.750047e-03 1.586432e-01
270.000 -3.237317e-01 -2.723608e-02 4.192198e-04 4.557618e-02 -1.929800e-01 -2.267355e-03 1.602919e-03 -2.584813e-03 1.586445e-01
271.000 -3.266249e-01 8.224047e-03 1.073366e-03 -1.392466e-02 -1.947215e-01 -2.033920e-03 2.126830e-03 -2.451060e-03 1.586442e-01
272.000 -3.184163e-01 4.408033e-02 1.686230e-03 -7.407926e-02 -1.898463e-01 -1.662564e-03 2.702351e-03 -2.357157e-03 1.586424e-01
273.000 -2.987132e-01 7.910924e-02 2.212071e-03 -1.328323e-01 -1.781207e-01 -1.163780e-03 3.283896e-03 -2.308949e-03 1.586399e-01
274.000 -2.675344e-01 1.119287e-01 2.610112e-03 -1.878695e-01 -1.595550e-01 -5.631837e-04 3.827682e-03 -2.307554e-03 1.586370e-01
275.000 -2.253771e-01 1.411081e-01 2.852248e-03 -2.367934e-01 -1.344420e-01 1.026521e-04 4.297692e-03 -2.349997e-03 1.586335e-01
276.000 -1.732619e-01 1.652185e-01 2.920540e-03 -2.772083e-01 -1.033872e-01 7.875596e-04 4.657752e-03 -2.428477e-03 1.586296e-01
277.000 -1.128128e-01 1.828900e-01 2.814525e-03 -3.068182e-01 -6.735717e-02 1.446191e-03 4.889683e-03 -2.530935e-03 1.586259e-01
278.000 -4.630400e-02 1.929183e-01 2.548016e-03 -3.236072e-01 -2.770821e-02 2.029408e-03 4.973286e-03 -2.644407e-03 1.586231e-01
279.000 2.338816e-02 1.944042e-01 2.148505e-03 -3.260698e-01 1.384607e-02 2.487022e-03 4.884147e-03 -2.750014e-03 1.586219e-01
280.000 9.290676e-02 1.868859e-01 1.657416e-03 -3.134315e-01 5.530192e-02 2.791044e-03 4.633154e-03 -2.825619e-03 1.586226e-01
281.000 1.587304e-01 1.704222e-01 1.120853e-03 -2.857966e-01 9.455648e-02 2.932910e-03 4.251781e-03 -2.852432e-03 1.586245e-01
282.000 2.174210e-01 1.455981e-01 5.837098e-04 -2.441499e-01 1.295604e-01 2.914472e-03 3.774495e-03 -2.815854e-03 1.586270e-01
283.000 2.657833e-01 1.135421e-01 8.723448e-05 -1.903835e-01 1.584087e-01 2.748510e-03 3.240908e-03 -2.706449e-03 1.586304e-01
284.000 3.011547e-01 7.590502e-02 -3.336113e-04 -1.272599e-01 1.795123e-01 2.457763e-03 2.694057e-03 -2.520858e-03 1.586351e-01
285.000 3.217311e-01 3.468830e-02 -6.586317e-04 -5.813423e-02 1.917925e-01 2.073358e-03 2.185470e-03 -2.262008e-03 1.586399e-01
286.000 3.266693e-01 -7.949635e-03 -8.772029e-04 1.337240e-02 1.947453e-01 1.626678e-03 1.759683e-03 -1.940070e-03 1.586443e-01
287.000 3.160719e-01 -4.983376e-02 -9.892243e-04 8.361288e-02 1.884321e-01 1.145495e-03 1.458307e-03 -1.570393e-03 1.586478e-01
288.000 2.909436e-01 -8.891058e-02 -1.001151e-03 1.491452e-01 1.734529e-01 6.537640e-04 1.312571e-03 -1.174891e-03 1.586506e-01
289.000 2.530787e-01 -1.234004e-01 -9.122219e-04 2.069853e-01 1.508772e-01 1.760340e-04 1.316511e-03 -7.757440e-04 1.586527e-01
290.000 2.048777e-01 -1.519018e-01 -7.281506e-04 2.547822e-01 1.221388e-01 -2.660059e-04 1.459336e-03 -3.912093e-04 1.586544e-01
291.000 1.490715e-01 -1.734783e-01 -4.634150e-04 2.909693e-01 8.886724e-02 -6.571625e-04 1.733164e-03 -3.763014e-05 1.586553e-01
292.000 8.842900e-02 -1.876517e-01 -1.321807e-04 3.147442e-01 5.271042e-02 -9.833712e-04 2.116723e-03 2.715305e-04 1.586546e-01
293.002 2.553153e-02 -1.943179e-01 2.511824e-04 3.259294e-01 1.520764e-02 -1.229873e-03 2.577650e-03 5.270040e-04 1.586529e-01
294.002 -3.680021e-02 -1.936700e-01 6.654128e-04 3.248437e-01 -2.195716e-02 -1.380322e-03 3.071818e-03 7.228229e-04 1.586512e-01
295.002 -9.645568e-02 -1.862278e-01 1.087804e-03 3.123599e-01 -5.752343e-02 -1.426505e-03 3.561385e-03 8.610888e-04 1.586495e-01
296.002 -1.516390e-01 -1.726648e-01 1.492626e-03 2.896095e-01 -9.042153e-02 -1.367774e-03 4.014592e-03 9.462892e-04 1.586474e-01
297.002 -2.009249e-01 -1.537396e-01 1.853501e-03 2.578646e-01 -1.198029e-01 -1.207337e-03 4.400669e-03 9.858613e-04 1.586452e-01
298.002 -2.431744e-01 -1.302544e-01 2.148023e-03 2.184693e-01 -1.449895e-01 -9.593469e-04 4.704052e-03 9.881408e-04 1.586433e-01
299.002 -2.774894e-01 -1.030319e-01 2.350978e-03 1.728025e-01 -1.654458e-01 -6.394144e-04 4.898014e-03 9.612124e-04 1.586421e-01
300.002 -3.031719e-01 -7.290190e-02 2.437039e-03 1.222576e-01 -1.807571e-01 -2.660557e-04 4.951590e-03 9.178374e-04 1.586422e-01
301.002 -3.196896e-01 -4.070709e-02 2.397571e-03 6.824501e-02 -1.906072e-01 1.301666e-04 4.865794e-03 8.721012e-04 1.586438e-01
302.002 -3.266695e-01 -7.253199e-03 2.235683e-03 1.211799e-02 -1.947711e-01 5.161869e-04 4.655018e-03 8.358977e-04 1.586456e-01
303.002 -3.238185e-01 2.666002e-02 1.958569e-03 -4.477639e-02 -1.930743e-01 8.622624e-04 4.332081e-03 8.199205e-04 1.586474e-01
304.002 -3.109291e-01 6.014614e-02 1.579702e-03 -1.009482e-01 -1.853942e-01 1.141358e-03 3.913387e-03 8.343528e-04 1.586496e-01
305.002 -2.879811e-01 9.220088e-02 1.119572e-03 -1.547147e-01 -1.717207e-01 1.330511e-03 3.421963e-03 8.885588e-04 1.586522e-01
306.002 -2.552076e-01 1.217677e-01 6.082683e-04 -2.043058e-01 -1.521908e-01 1.416091e-03 2.895397e-03 9.901142e-04 1.586543e-01
307.002 -2.131145e-01 1.477638e-01 7.548435e-05 -2.479045e-01 -1.271041e-01 1.391680e-03 2.370031e-03 1.142914e-03 1.586554e-01
308.002 -1.625566e-01 1.690753e-01 -4.499916e-04 -2.836422e-01 -9.696884e-02 1.260643e-03 1.887454e-03 1.348239e-03 1.586551e-01
309.002 -1.048418e-01 1.845933e-01 -9.410198e-04 -3.096587e-01 -6.256451e-02 1.034303e-03 1.491443e-03 1.600756e-03 1.586538e-01
310.002 -4.178591e-02 1.932991e-01 -1.378267e-03 -3.242483e-01 -2.497298e-02 7.176718e-04 1.197673e-03 1.890360e-03 1.586515e-01
311.002 2.426215e-02 1.943700e-01 -1.744637e-03 -3.260300e-01 1.440570e-02 3.220186e-04 1.022727e-03 2.206405e-03 1.586488e-01
312.002 9.052347e-02 1.872956e-01 -2.025171e-03 -3.141495e-01 5.391184e-02 -1.311492e-04 9.902552e-04 2.533454e-03 1.586455e-01
313.002 1.540030e-01 1.719435e-01 -2.209221e-03 -2.883910e-01 9.176030e-02 -6.227492e-04 1.106209e-03 2.852750e-03 1.586410e-01
314.002 2.115671e-01 1.486117e-01 -2.288516e-03 -2.492557e-01 1.260839e-01 -1.135544e-03 1.360313e-03 3.144842e-03 1.586360e-01
315.002 2.600898e-01 1.181100e-01 -2.255492e-03 -1.980984e-01 1.550194e-01 -1.650260e-03 1.728765e-03 3.390700e-03 1.586313e-01
316.002 2.967863e-01 8.176184e-02 -2.106785e-03 -1.371353e-01 1.769036e-01 -2.143217e-03 2.180150e-03 3.574744e-03 1.586274e-01
317.002 3.195168e-01 4.128550e-02 -1.845005e-03 -6.924939e-02 1.904591e-01 -2.587487e-03 2.677375e-03 3.685750e-03 1.586238e-01
318.002 3.269252e-01 -1.317802e-03 -1.477293e-03 2.202568e-03 1.948770e-01 -2.956425e-03 3.175861e-03 3.718931e-03 1.586207e-01
319.002 3.185424e-01 -4.387624e-02 -1.023591e-03 7.357870e-02 1.898785e-01 -3.223489e-03 3.640259e-03 3.674791e-03 1.586185e-01
320.002 2.948576e-01 -8.419989e-02 -5.049993e-04 1.412093e-01 1.757555e-01 -3.363459e-03 4.021260e-03 3.558203e-03 1.586178e-01
321.002 2.572969e-01 -1.202567e-01 5.352528e-05 2.016854e-01 1.533594e-01 -3.354781e-03 4.266947e-03 3.383785e-03 1.586189e-01
322.002 2.080935e-01 -1.503335e-01 6.100250e-04 2.521364e-01 1.240249e-01 -3.189179e-03 4.358086e-03 3.171222e-03 1.586218e-01
323.002 1.499974e-01 -1.731851e-01 1.119396e-03 2.904758e-01 8.938956e-02 -2.872596e-03 4.291104e-03 2.940391e-03 1.586255e-01
324.002 8.603621e-02 -1.880348e-01 1.542159e-03 3.153975e-01 5.125753e-02 -2.421792e-03 4.068022e-03 2.710311e-03 1.586294e-01
325.002 1.938457e-02 -1.945571e-01 1.844924e-03 3.263503e-01 1.152244e-02 -1.864732e-03 3.700396e-03 2.498112e-03 1.586339e-01
326.002 -4.685580e-02 -1.928837e-01 2.004462e-03 3.235519e-01 -2.796330e-02 -1.239584e-03 3.211212e-03 2.318544e-03 1.586390e-01
327.002 -1.099499e-01 -1.835404e-01 2.012417e-03 3.078859e-01 -6.556984e-02 -5.952863e-04 2.642220e-03 2.181961e-03 1.586435e-01
328.002 -1.676246e-01 -1.673249e-01 1.876344e-03 2.806897e-01 -9.994425e-02 2.220116e-05 2.036431e-03 2.092886e-03 1.586468e-01
329.002 -2.180486e-01 -1.452141e-01 1.620920e-03 2.436014e-01 -1.299962e-01 5.703063e-04 1.446406e-03 2.051061e-03 1.586488e-01
330.002 -2.598143e-01 -1.183027e-01 1.281825e-03 1.984551e-01 -1.548878e-01 1.017057e-03 9.215560e-04 2.048969e-03 1.586500e-01
331.002 -2.919373e-01 -8.773739e-02 8.921530e-04 1.471764e-01 -1.740328e-01 1.352477e-03 4.818823e-04 2.077506e-03 1.586505e-01
332.002 -3.138072e-01 -5.468111e-02 4.891976e-04 9.171499e-02 -1.870694e-01 1.576366e-03 1.524746e-04 2.127854e-03 1.586510e-01
333.002 -3.251670e-01 -2.024072e-02 1.116946e-04 3.392697e-02 -1.938428e-01 1.697567e-03 -3.698159e-05 2.188686e-03 1.586514e-01
334.002 -3.260129e-01 1.458221e-02 -2.132811e-04 -2.450042e-02 -1.943491e-01 1.737026e-03 -7.292173e-05 2.247903e-03 1.586510e-01
335.002 -3.164994e-01 4.881753e-02 -4.721520e-04 -8.193633e-02 -1.886811e-01 1.721371e-03 4.373992e-05 2.293113e-03 1.586505e-01
336.002 -2.969666e-01 8.148198e-02 -6.638031e-04 -1.367305e-01 -1.770436e-01 1.675940e-03 2.983791e-04 2.311771e-03 1.586507e-01
337.002 -2.679678e-01 1.116205e-01 -7.949155e-04 -1.872840e-01 -1.597656e-01 1.622717e-03 6.697527e-04 2.293684e-03 1.586513e-01
338.002 -2.302286e-01 1.383466e-01 -8.773811e-04 -2.321094e-01 -1.372770e-01 1.577807e-03 1.131634e-03 2.230352e-03 1.586517e-01
339.002 -1.846514e-01 1.608115e-01 -9.285951e-04 -2.697820e-01 -1.101143e-01 1.548828e-03 1.649164e-03 2.116140e-03 1.586515e-01
340.002 -1.323784e-01 1.781913e-01 -9.623756e-04 -2.989194e-01 -7.895733e-02 1.540177e-03 2.194477e-03 1.947100e-03 1.586510e-01
341.002 -7.484925e-02 1.897169e-01 -9.917793e-04 -3.182334e-01 -4.466464e-02 1.543107e-03 2.721603e-03 1.719929e-03 1.586504e-01
342.002 -1.382769e-02 1.947304e-01 -1.025434e-03 -3.266212e-01 -8.286325e-03 1.539853e-03 3.174448e-03 1.438549e-03 1.586500e-01
343.002 4.859775e-02 1.927511e-01 -1.062369e-03 -3.232761e-01 2.893073e-02 1.522971e-03 3.522682e-03 1.112121e-03 1.586501e-01
344.002 1.101566e-01 1.835305e-01 -1.097254e-03 -3.077877e-01 6.563181e-02 1.489685e-03 3.745658e-03 7.519174e-04 1.586499e-01
345.002 1.684455e-01 1.670751e-01 -1.123137e-03 -2.801703e-01 1.003860e-01 1.437270e-03 3.823727e-03 3.722657e-04 1.586493e-01
346.002 2.209221e-01 1.437092e-01 -1.132386e-03 -2.409678e-01 1.316785e-01 1.367093e-03 3.745721e-03 -9.816576e-06 1.586491e-01
347.002 2.650493e-01 1.141452e-01 -1.119337e-03 -1.913713e-01 1.579954e-01 1.285408e-03 3.513312e-03 -3.756055e-04 1.586497e-01
348.002 2.985648e-01 7.945304e-02 -1.086878e-03 -1.331762e-01 1.779853e-01 1.203453e-03 3.148798e-03 -7.066960e-04 1.586503e-01
